work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L
2024,SE,FT,Software Engineer,266875,USD,266875,US,0,US,M
2024,SE,FT,Machine Learning Engineer,237500,USD,237500,US,0,US,M
2024,MI,FT,Manager,220000,USD,220000,US,0,US,M
2024,MI,FT,Data Engineer,120000,CAD,92307,CA,0,CA,M
2024,SE,FT,Data Scientist,124000,USD,124000,US,0,US,M
2024,SE,FT,Manager,150000,USD,150000,US,0,US,M
2024,MI,FT,Product Manager,190000,USD,190000,US,0,US,M
2024,MI,FT,Manager,110000,USD,110000,US,0,US,M
2024,SE,FT,Analytics Engineer,136000,USD,136000,US,0,US,M
2024,SE,FT,Software Engineer,240000,USD,240000,US,0,US,M
2024,SE,FT,Engineer,190200,USD,190200,US,0,US,M
2024,MI,FT,Data Governance Manager,116100,USD,116100,US,100,US,M
2024,SE,FT,Backend Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,Research Scientist,136000,USD,136000,US,0,US,M
2024,SE,FT,Data Scientist,244000,USD,244000,US,0,US,M
2024,SE,FT,Manager,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Quality Specialist,137972,USD,137972,US,100,US,M
2024,MI,FT,Research Scientist,175000,USD,175000,US,0,US,M
2024,MI,FT,Analytics Engineer,135000,USD,135000,US,100,US,M
2024,MI,FT,Data Scientist,144500,USD,144500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M
2024,SE,FT,Business Analyst,114000,USD,114000,US,100,US,M
2024,SE,FT,Data Engineer,194500,USD,194500,US,0,US,M
2024,EN,FT,Software Engineer,139650,USD,139650,US,0,US,M
2024,MI,FT,Engineer,135400,USD,135400,US,0,US,M
2024,SE,FT,Engineer,297850,USD,297850,US,0,US,M
2024,MI,FT,Manager,92300,USD,92300,US,0,US,M
2024,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M
2024,EX,FT,Engineer,260000,USD,260000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M
2024,MI,FT,Data Scientist,173000,USD,173000,US,0,US,M
2024,SE,FT,Software Engineer,108100,USD,108100,CA,0,CA,M
2024,EN,FT,Data Analyst,25000,GBP,31250,GB,0,GB,M
2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2024,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M
2024,MI,FT,BI Analyst,94920,USD,94920,US,0,US,M
2024,EN,FT,Applied Scientist,252500,USD,252500,US,0,US,M
2024,MI,FT,Software Engineer,143100,USD,143100,US,0,US,M
2024,SE,FT,Product Manager,161600,USD,161600,US,0,US,M
2024,SE,FT,Data Architect,68000,GBP,85000,GB,0,GB,M
2024,SE,FT,Analytics Specialist,92346,USD,92346,CA,0,CA,M
2024,SE,FT,Data Engineer,122200,USD,122200,US,0,US,M
2024,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M
2024,SE,FT,Data Engineer,96600,USD,96600,US,0,US,M
2024,SE,FT,Decision Scientist,150000,USD,150000,US,0,US,M
2024,MI,FT,Manager,167500,USD,167500,US,0,US,M
2024,MI,FT,AI Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Software Engineer,240000,USD,240000,US,0,US,M
2024,EN,FT,Data Analyst,153500,USD,153500,US,0,US,M
2024,SE,FT,Engineer,168000,USD,168000,US,0,US,M
2024,SE,FT,Data Scientist,160440,USD,160440,US,0,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2024,SE,FT,Engineer,272000,USD,272000,US,0,US,M
2024,MI,FT,Data Engineer,135000,USD,135000,US,100,US,M
2024,SE,FT,Data Architect,130920,USD,130920,US,0,US,M
2024,SE,FT,Data Scientist,124800,USD,124800,US,0,US,M
2024,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2024,SE,PT,CRM Data Analyst,40000,USD,40000,AE,100,AE,L
2024,EN,FT,Data Scientist,103000,USD,103000,US,0,US,L
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2024,SE,FT,Data Scientist,124400,USD,124400,US,0,US,M
2024,MI,FT,Research Engineer,208000,USD,208000,US,0,US,M
2024,SE,FT,Applied Scientist,160000,USD,160000,US,100,US,M
2024,SE,FT,Data Analyst,245000,USD,245000,US,100,US,M
2024,SE,FT,Software Engineer,30000,USD,30000,IN,100,IN,M
2024,EN,FT,Data Analyst,177777,USD,177777,US,0,US,M
2024,SE,FT,Data Analyst,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,48000,GBP,60000,GB,0,GB,M
2024,SE,FT,Engineer,259000,USD,259000,US,100,US,M
2024,SE,FT,Engineer,155300,USD,155300,US,100,US,M
2024,SE,FT,Software Engineer,143100,USD,143100,US,0,US,M
2024,SE,FT,Software Engineer,223560,USD,223560,US,0,US,M
2024,SE,FT,AI Architect,92000,USD,92000,US,100,US,M
2024,MI,FT,Research Scientist,177000,USD,177000,US,0,US,M
2024,SE,FT,Data Lead,165000,USD,165000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,280000,USD,280000,US,100,US,M
2024,SE,FT,Data Analyst,122500,USD,122500,US,100,US,M
2024,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,115000,USD,115000,US,100,US,M
2024,SE,FT,Software Engineer,203350,USD,203350,US,0,US,M
2024,MI,FT,Software Engineer,195000,USD,195000,US,0,US,M
2024,SE,FT,Data Scientist,145620,USD,145620,US,100,US,M
2024,SE,FT,Software Engineer,188500,USD,188500,US,0,US,M
2024,SE,FT,Solution Architect,175000,USD,175000,US,0,US,M
2024,SE,FT,AI Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Data Scientist,223000,USD,223000,US,0,US,M
2024,MI,FT,Software Engineer,160000,USD,160000,US,100,US,M
2024,MI,FT,Prompt Engineer,212000,USD,212000,US,0,US,M
2024,SE,FT,Data Engineer,201300,USD,201300,US,0,US,M
2024,SE,FT,Analyst,110000,USD,110000,US,0,US,M
2024,EN,FT,Data Specialist,23600,GBP,29500,GB,0,GB,M
2024,SE,FT,Software Development Engineer,294000,USD,294000,US,0,US,M
2024,SE,FT,Associate,90000,USD,90000,US,0,US,M
2024,SE,FT,Research Scientist,355000,USD,355000,US,0,US,M
2024,SE,FT,Data Scientist,124800,USD,124800,US,0,US,M
2024,SE,FT,Machine Learning Engineer,306500,USD,306500,US,0,US,M
2024,MI,FT,Analytics Engineer,110000,USD,110000,US,100,US,M
2024,SE,FT,AI Engineer,91600,EUR,101777,DE,0,DE,M
2024,MI,FT,Associate,60000,USD,60000,US,0,US,M
2024,SE,FT,Data Engineer,105070,USD,105070,US,0,US,M
2024,MI,FT,Software Engineer,38000,USD,38000,US,100,US,M
2024,SE,FT,Data Scientist,213500,USD,213500,US,0,US,M
2024,MI,FT,Data Analyst,163600,USD,163600,CA,100,CA,M
2024,MI,FT,Analytics Engineer,155000,USD,155000,US,0,US,M
2024,EN,FT,Analyst,63000,USD,63000,US,100,US,M
2024,SE,FT,Data Engineer,282000,USD,282000,US,0,US,M
2024,MI,FT,Data Engineer,90500,USD,90500,US,0,US,M
2024,MI,FT,Machine Learning Engineer,252000,USD,252000,US,0,US,M
2024,SE,FT,Data Scientist,120700,USD,120700,US,0,US,M
2024,MI,FT,Data Scientist,205700,USD,205700,US,0,US,M
2024,MI,FT,Business Intelligence Specialist,102568,USD,102568,US,0,US,M
2024,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M
2024,EX,FT,Software Engineer,180000,USD,180000,US,100,US,M
2024,MI,FT,MLOps Engineer,73008,USD,73008,US,100,US,M
2024,SE,FT,Data Scientist,144300,USD,144300,CA,0,CA,M
2024,MI,FT,Engineer,264200,USD,264200,US,0,US,M
2024,MI,FT,Data Scientist,128000,USD,128000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,113500,USD,113500,US,0,US,M
2024,EN,FT,Engineer,178250,USD,178250,US,0,US,M
2024,SE,FT,Data Scientist,247300,USD,247300,US,0,US,M
2024,SE,FT,Analytics Engineer,250600,USD,250600,US,0,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,153000,USD,153000,CA,0,CA,M
2024,EN,FT,Engineer,192300,USD,192300,US,0,US,L
2024,SE,FT,Consultant,134500,USD,134500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,255800,USD,255800,US,0,US,M
2024,EN,FT,Machine Learning Engineer,118750,USD,118750,US,0,US,M
2024,EX,FT,Engineer,228000,USD,228000,US,0,US,M
2024,SE,FT,Software Developer,94200,USD,94200,US,0,US,M
2024,MI,FT,Data Manager,100000,USD,100000,US,100,US,M
2024,SE,FT,Data Analyst,142166,USD,142166,US,0,US,M
2024,MI,FT,Software Engineer,81900,USD,81900,US,0,US,M
2024,SE,FT,Consultant,188400,USD,188400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,119800,USD,119800,US,0,US,M
2024,SE,FT,Data Scientist,267800,USD,267800,US,0,US,M
2024,MI,FT,Software Engineer,138000,USD,138000,US,0,US,M
2024,SE,FT,Product Manager,277000,USD,277000,US,0,US,M
2024,MI,FT,Data Engineer,147900,USD,147900,US,0,US,M
2024,SE,FT,Data Analyst,123700,USD,123700,US,100,US,M
2024,MI,FT,Data Specialist,55000,USD,55000,US,0,US,M
2024,EN,FT,Software Engineer,115000,USD,115000,US,0,US,M
2024,SE,FT,Software Engineer,230000,USD,230000,US,0,US,M
2024,SE,FT,Software Engineer,690000,USD,690000,US,0,US,M
2024,SE,FT,Engineer,128000,USD,128000,US,0,US,M
2024,SE,FT,Product Manager,115954,USD,115954,US,0,US,M
2024,EX,FT,Engineer,255000,USD,255000,US,0,US,M
2024,SE,FT,Product Manager,115400,USD,115400,US,0,US,M
2024,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Engineer,101000,USD,101000,US,100,US,M
2024,SE,FT,Data Engineer,206000,USD,206000,US,0,US,M
2024,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2024,SE,FT,Data Scientist,38000,EUR,42222,ES,0,ES,M
2024,MI,FT,Data Scientist,152000,USD,152000,US,0,US,M
2024,MI,FT,Research Engineer,143100,USD,143100,US,0,US,M
2024,SE,FT,Business Intelligence,139600,USD,139600,US,100,US,M
2024,MI,FT,Software Developer,213345,USD,213345,US,0,US,M
2024,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
2024,MI,FT,Associate,140000,USD,140000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,219100,USD,219100,US,0,US,M
2024,SE,FT,Software Engineer,137600,USD,137600,US,0,US,M
2024,SE,FT,Engineer,160000,USD,160000,US,100,US,M
2024,SE,FT,Data Governance Lead,212160,USD,212160,US,0,US,M
2024,MI,FT,Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Analyst,122500,USD,122500,US,100,US,M
2024,EN,FT,Analyst,105600,USD,105600,CA,100,CA,M
2024,SE,FT,Data Scientist,310270,USD,310270,US,0,US,M
2024,MI,FT,Data Developer,86000,USD,86000,US,0,US,M
2024,EN,FT,Software Engineer,44850,USD,44850,US,0,US,M
2024,SE,FT,Machine Learning Engineer,251000,USD,251000,US,0,US,M
2024,SE,FT,Research Scientist,185000,USD,185000,US,0,US,M
2024,MI,FT,Data Engineer,116600,USD,116600,US,100,US,M
2024,MI,FT,Product Manager,160000,USD,160000,US,0,US,M
2024,MI,FT,Data Analyst,54000,USD,54000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
2024,MI,FT,Manager,95500,USD,95500,US,0,US,M
2024,SE,FT,Full Stack Developer,112000,USD,112000,US,0,US,M
2024,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Scientist,317000,USD,317000,US,0,US,M
2024,MI,FT,Analyst,109000,USD,109000,CA,100,CA,M
2024,SE,FT,Business Intelligence Developer,120000,USD,120000,US,100,US,M
2024,SE,FT,Data Engineer,113000,USD,113000,US,0,US,M
2024,SE,FT,Data Architect,189600,USD,189600,US,0,US,M
2024,MI,FT,Data Engineer,70400,USD,70400,US,0,US,M
2024,SE,FT,Member of Technical Staff,183000,USD,183000,US,0,US,M
2024,SE,FT,Data Scientist,96600,USD,96600,US,0,US,M
2024,SE,FT,BI Developer,168000,USD,168000,US,0,US,M
2024,MI,FT,Data Engineer,123000,USD,123000,US,0,US,M
2024,SE,FT,Engineer,131000,USD,131000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,216600,USD,216600,US,0,US,M
2024,MI,FT,Data Engineer,280000,USD,280000,US,0,US,M
2024,SE,FT,Associate,107000,USD,107000,US,0,US,M
2024,SE,FT,Data Engineer,188000,USD,188000,US,0,US,M
2024,SE,FT,Data Management Specialist,69700,USD,69700,US,0,US,M
2024,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M
2024,SE,FT,Research Scientist,238600,USD,238600,US,0,US,M
2024,SE,FT,Data Scientist,223000,USD,223000,US,0,US,M
2024,SE,FT,Data Architect,335000,USD,335000,US,0,US,M
2024,SE,FT,Engineering Manager,260800,USD,260800,US,100,US,M
2024,MI,FT,Platform Engineer,135000,USD,135000,US,0,US,M
2024,SE,FT,Data Engineer,137260,USD,137260,US,0,US,M
2024,SE,FT,Manager,92000,USD,92000,US,0,US,M
2024,SE,FT,Data Management Lead,213480,USD,213480,US,0,US,M
2024,EN,FT,Data Analyst,67000,USD,67000,US,0,US,M
2024,SE,FT,Data Manager,196000,USD,196000,US,0,US,M
2024,EN,FT,Data Analyst,93100,USD,93100,US,0,US,M
2024,SE,FT,Data Engineer,209720,USD,209720,US,0,US,M
2024,SE,FT,Software Engineer,141100,USD,141100,US,100,US,M
2024,MI,FT,Engineer,74984,USD,74984,US,0,US,M
2024,MI,FT,Associate,46485,GBP,58106,GB,0,GB,M
2024,SE,FT,Consultant,134000,USD,134000,US,100,US,M
2024,MI,FT,Data Scientist,85000,USD,85000,US,100,US,M
2024,MI,FT,Engineer,66560,USD,66560,US,0,US,M
2024,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M
2024,MI,FT,Software Engineer,200200,USD,200200,US,0,US,M
2024,EN,FT,Data Analyst,40000,EUR,44444,FR,0,FR,M
2024,MI,FT,Associate,63001,USD,63001,US,0,US,M
2024,EN,FT,Data Analyst,106000,USD,106000,US,0,US,M
2024,MI,FT,Software Engineer,128000,USD,128000,US,0,US,M
2024,SE,FT,Software Engineer,289400,USD,289400,US,100,US,M
2024,MI,FT,Research Engineer,170000,USD,170000,US,0,US,M
2024,SE,FT,Technical Lead,296000,USD,296000,US,0,US,M
2024,SE,FT,Research Scientist,95000,USD,95000,US,0,US,M
2024,MI,FT,Data Engineer,143500,USD,143500,US,100,US,M
2024,SE,FT,Analytics Engineer,118450,USD,118450,US,0,US,M
2024,SE,FT,Machine Learning Engineer,265800,USD,265800,US,100,US,M
2024,SE,FT,Product Analyst,172800,USD,172800,US,0,US,M
2024,MI,FT,Research Assistant,54000,USD,54000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,206000,USD,206000,US,100,US,M
2024,SE,FT,Engineer,65200,USD,65200,US,0,US,M
2024,MI,FT,Associate,98000,USD,98000,US,0,US,M
2024,SE,FT,Data Engineer,182437,USD,182437,US,0,US,M
2024,EN,FT,Data Analyst,106025,USD,106025,AU,0,AU,M
2024,SE,FT,Solutions Engineer,206250,USD,206250,US,0,US,M
2024,SE,FT,Product Manager,117200,USD,117200,US,0,US,M
2024,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M
2024,MI,FT,Scala Spark Developer,71040,EUR,78933,LV,0,LV,M
2024,MI,FT,Data Scientist,240000,USD,240000,US,0,US,M
2024,MI,FT,Associate,85850,USD,85850,US,0,US,M
2024,MI,FT,Decision Scientist,175100,USD,175100,US,0,US,M
2024,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2024,MI,FT,Data Manager,50000,USD,50000,CA,0,CA,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Engineer,110000,USD,110000,US,0,US,M
2024,SE,FT,Data Engineer,167000,USD,167000,US,0,US,M
2024,MI,FT,Data Scientist,187000,USD,187000,US,0,US,M
2024,SE,FT,Data Scientist,109100,USD,109100,US,0,US,M
2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2024,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2024,SE,FT,Solutions Architect,276000,USD,276000,US,100,US,M
2024,MI,FT,Manager,180000,USD,180000,US,0,US,M
2024,MI,FT,Engineer,92880,USD,92880,US,100,US,M
2024,EN,FT,Data Analyst,51500,USD,51500,US,0,US,M
2024,SE,FT,Data Scientist,174250,USD,174250,US,0,US,M
2024,MI,FT,Data Analytics Consultant,54300,USD,54300,US,0,US,M
2024,MI,FT,Machine Learning Engineer,120000,EUR,133333,DE,0,DE,M
2024,SE,FT,Machine Learning Engineer,84500,USD,84500,US,0,US,M
2024,SE,FT,Software Engineer,206700,USD,206700,US,100,US,M
2024,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M
2024,EN,FT,Data Scientist,125500,USD,125500,US,0,US,M
2024,MI,FT,Research Scientist,208000,USD,208000,US,0,US,M
2024,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,293250,USD,293250,US,0,US,M
2024,SE,FT,Software Engineer,65520,EUR,72800,LT,0,LT,M
2024,SE,FT,Associate,113000,USD,113000,CA,0,CA,M
2024,SE,FT,Data Scientist,217000,USD,217000,US,0,US,M
2024,MI,FT,Engineer,130900,USD,130900,US,100,US,M
2024,SE,FT,Software Engineer,206700,USD,206700,US,100,US,M
2024,MI,FT,Data Engineer,91200,USD,91200,US,0,US,L
2024,SE,FT,Solutions Engineer,220000,USD,220000,US,100,US,M
2024,SE,FT,Software Engineer,239127,USD,239127,US,0,US,M
2024,MI,FT,Data Scientist,170000,USD,170000,US,100,US,M
2024,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M
2024,SE,FT,Data Scientist,121100,USD,121100,US,0,US,M
2024,MI,FT,Manager,170000,GBP,212500,IE,0,IE,M
2024,SE,FT,Applied Scientist,161200,USD,161200,US,100,US,M
2024,EN,FT,Business Analyst,75000,USD,75000,US,0,US,M
2024,MI,FT,Research Engineer,80000,EUR,88888,AT,0,AT,M
2024,MI,FT,Data Engineer,60400,USD,60400,US,0,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2024,SE,FT,Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Engineer,165100,USD,165100,US,0,US,M
2024,SE,FT,Developer,120000,USD,120000,CA,0,CA,M
2024,SE,FT,Business Intelligence,192500,USD,192500,US,0,US,M
2024,SE,FT,Data Engineer,110200,USD,110200,US,0,US,M
2024,MI,FT,Consultant,121000,USD,121000,US,0,US,M
2024,MI,FT,Manager,90000,USD,90000,US,0,US,M
2024,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M
2024,SE,FT,Data Specialist,118150,USD,118150,US,0,US,M
2024,SE,FT,Data Architect,140000,USD,140000,US,100,US,M
2024,MI,FT,Software Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Manager,110000,USD,110000,US,0,US,M
2024,SE,FT,Software Engineer,112000,USD,112000,US,0,US,M
2024,SE,FT,Data Architect,108200,USD,108200,US,100,US,M
2024,MI,FT,Associate,88000,USD,88000,US,100,US,M
2024,EN,FT,Engineer,92000,USD,92000,US,0,US,M
2024,SE,FT,Engineer,214000,USD,214000,US,0,US,M
2024,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Engineer,127100,USD,127100,US,0,US,M
2024,SE,FT,Data Engineer,151500,USD,151500,US,0,US,M
2024,SE,FT,Data Scientist,104000,USD,104000,US,0,US,M
2024,SE,FT,Site Reliability Engineer,175800,USD,175800,US,0,US,M
2024,SE,FT,Data Engineer,264200,USD,264200,US,0,US,M
2024,EN,FT,Software Engineer,177000,USD,177000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,230000,USD,230000,US,100,US,M
2024,SE,FT,Data Engineer,86840,USD,86840,US,100,US,M
2024,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
2024,MI,FT,Engineer,291000,USD,291000,US,0,US,L
2024,MI,FT,Data Scientist,158000,USD,158000,US,0,US,M
2024,EX,FT,Data Integration Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Software Engineer,183300,USD,183300,US,0,US,M
2024,SE,FT,AI Engineer,140000,USD,140000,US,100,US,M
2024,MI,FT,Data Engineer,154210,USD,154210,US,100,US,M
2024,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
2024,SE,FT,AI Engineer,94000,USD,94000,US,0,US,M
2024,MI,FT,BI Developer,70000,USD,70000,CA,0,CA,M
2024,MI,FT,Business Intelligence Developer,92000,USD,92000,US,0,US,M
2024,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M
2024,SE,FT,Data Engineer,167000,USD,167000,US,0,US,M
2024,SE,FT,Data Architect,152000,USD,152000,CA,100,CA,M
2024,MI,FT,Data Scientist,176000,USD,176000,US,0,US,M
2024,SE,FT,Engineer,150927,USD,150927,AU,0,AU,M
2024,MI,FT,Engineer,264200,USD,264200,US,0,US,M
2024,SE,FT,Data Engineer,217100,USD,217100,US,0,US,M
2024,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2024,SE,FT,Engineer,155625,USD,155625,US,0,US,M
2024,EN,FT,Business Analyst,70000,USD,70000,US,100,US,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M
2024,SE,FT,Data Analyst,155000,USD,155000,TR,0,TR,M
2024,SE,FT,Research Engineer,253000,USD,253000,US,0,US,M
2024,SE,FT,Business Intelligence,120750,USD,120750,US,0,US,M
2024,SE,FT,Applied Scientist,250200,USD,250200,US,0,US,M
2024,MI,FT,Engineer,120000,USD,120000,US,0,US,M
2024,MI,FT,Product Manager,118500,USD,118500,US,0,US,M
2024,SE,FT,Data Engineer,125257,USD,125257,US,0,US,M
2024,SE,FT,Engineer,132000,USD,132000,US,0,US,M
2024,MI,FT,Software Developer,117120,USD,117120,US,0,US,M
2024,MI,FT,Product Manager,178536,USD,178536,US,0,US,M
2024,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2024,SE,FT,Engineer,186448,USD,186448,US,0,US,M
2024,MI,FT,Product Manager,140000,USD,140000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,187040,USD,187040,US,0,US,M
2024,EN,FT,DevOps Engineer,38580,EUR,42866,AT,0,AT,M
2024,SE,FT,Machine Learning Engineer,154100,USD,154100,US,0,US,M
2024,MI,FT,Manager,83300,USD,83300,US,100,US,M
2024,EN,FT,Applied Scientist,150400,USD,150400,US,0,US,L
2024,MI,FT,Manager,202800,USD,202800,US,0,US,M
2024,MI,FT,AI Product Owner,190000,USD,190000,US,0,US,M
2024,SE,FT,Applied Scientist,300000,USD,300000,US,100,US,M
2024,MI,FT,Data Engineer,27000,GBP,33750,GB,0,GB,M
2024,SE,FT,Data Engineer,149300,USD,149300,US,0,US,M
2024,EN,FT,Data Analyst,40000,EUR,44444,FR,0,FR,M
2024,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,251250,USD,251250,US,0,US,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Engineer,120000,USD,120000,US,0,US,M
2024,MI,FT,Data Analyst,83552,USD,83552,US,100,US,M
2024,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M
2024,SE,FT,Software Engineer,270000,USD,270000,US,100,US,M
2024,EN,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,SE,FT,Software Engineer,240240,USD,240240,US,0,US,M
2024,MI,FT,Data Engineer,85000,USD,85000,US,0,US,M
2024,SE,FT,Data Engineer,139100,USD,139100,US,0,US,M
2024,MI,FT,Data Analyst,61250,USD,61250,US,0,US,M
2024,MI,FT,Software Engineer,164000,USD,164000,US,0,US,M
2024,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2024,EN,FT,Data Analyst,55000,EUR,61111,FR,0,FR,M
2024,SE,FT,Manager,108000,USD,108000,US,0,US,M
2024,SE,FT,Consultant,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M
2024,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M
2024,MI,FT,Data Engineer,137000,USD,137000,EG,0,EG,M
2024,SE,FT,Data Architect,94640,USD,94640,US,100,US,M
2024,SE,FT,Data Engineer,75600,EUR,84000,NL,0,NL,M
2024,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
2024,SE,FT,Engineer,166000,USD,166000,US,0,US,M
2024,SE,FT,Business Intelligence,129000,USD,129000,US,0,US,M
2024,MI,FT,Software Engineer,98300,USD,98300,US,0,US,M
2024,SE,FT,Manager,278900,USD,278900,US,0,US,M
2024,SE,FT,Data Scientist,114375,USD,114375,US,0,US,M
2024,MI,FT,AI Engineer,250000,USD,250000,US,0,US,M
2024,EX,FT,Platform Engineer,214500,USD,214500,US,0,US,M
2024,MI,FT,Data Integration Specialist,55000,GBP,68750,GB,100,GB,M
2024,SE,FT,Fullstack Engineer,150000,USD,150000,US,0,US,M
2024,MI,FT,Engineering Manager,190000,USD,190000,US,100,US,M
2024,SE,FT,Data Analyst,93700,USD,93700,US,0,US,M
2024,SE,FT,Engineering Manager,247000,USD,247000,US,0,US,M
2024,SE,FT,Site Reliability Engineer,339250,USD,339250,US,0,US,M
2024,EN,FT,Software Engineer,221000,USD,221000,US,0,US,M
2024,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Data Engineer,324000,USD,324000,US,0,US,M
2024,SE,FT,Data Analyst,65000,GBP,81250,GB,0,GB,M
2024,EN,FT,Analyst,60400,USD,60400,US,0,US,M
2024,SE,FT,Data Engineer,140000,USD,140000,CA,0,CA,M
2024,MI,FT,Data Engineer,137000,USD,137000,AU,0,AU,M
2024,MI,FT,Research Scientist,136000,USD,136000,US,0,US,M
2024,SE,FT,Applied Scientist,117200,USD,117200,US,0,US,M
2024,SE,FT,Applied Scientist,110000,USD,110000,US,0,US,M
2024,SE,FT,Encounter Data Management Professional,69800,USD,69800,US,0,US,M
2024,MI,FT,Data Governance Specialist,117875,USD,117875,US,100,US,M
2024,SE,FT,Data Scientist,176800,USD,176800,US,0,US,M
